noun,어도,"fishway, fish ladder"
noun,어도,(historical) road reserved for the sovereign (in historical East Asia)
noun,어도,"(historical in particular) the lower paved road in historical East Asian royal mausoleums, as opposed to."
noun,전장,"battlefield, battleground"
noun,감람,Chinese olive
noun,방어,defense
noun,방어,the Japanese amberjack
noun,친절,kindness; gentleness
noun,자행거,(obsolete) bicycle
noun,역학,(physics) mechanics
noun,음핵,clitoris
noun,성구,"set phrase, idiom"
noun,전신,telegraph
noun,전신,telecommunication
noun,전신,predecessor; ancestor
noun,고무,inspiration; encouragement; cheering; uplifting of the spirit
noun,고무,(rare literally) drumming and dance
noun,양모,"wool, fleece"
noun,전문화,specialization
noun,경치,"scenery, scene, view"
noun,세계어,international auxiliary language
noun,세계어,world language
noun,국제어,international auxiliary language
noun,국제보조어,international auxiliary language
noun,청,request
noun,청,Qing dynasty
noun,청,"clear, pure, clean"
noun,청,(obsolete) honey
noun,청,cheong fruit syrup
noun,왜놈,(derogatory ethnic slur) a Jap; Japanese bastard
noun,천정,ceiling
noun,천장,ceiling
noun,구애,courtship
noun,가요,song
noun,연가,love song
noun,염주,"prayer beads, rosary"
noun,염주,Job's tears (Coix lacryma-jobi)
noun,노어,Russian (language)
noun,촬영,"shooting, filming, photography"
noun,사찰,Buddhist temple
noun,유방,"udder, breast"
noun,신사,gentleman
noun,색안경,"sunglasses, dark glasses"
noun,창자,"(anatomy) intestines, guts, bowels"
noun,입자,"particle, grain"
noun,양수사,(linguistics) cardinal
noun,대장,general; admiral
noun,대장,leader; commander; captain
noun,대장,large intestine; bowel; colon
noun,무료,"free, at no cost, free of charge"
noun,우편함,mailbox
noun,우체통,"mailbox, letterbox, postbox"
noun,성공,success
noun,잉부,pregnant woman
noun,임부,pregnant woman
noun,콘드 비프,corned beef
noun,노환,the infirmities of old age
noun,노안,(South Korea pathology) presbyopia
noun,노안,(South Korea) process of gradually having a wrinkly face
noun,노안,(South Korea medical) face with wrinkles due to old age or bad habits
noun,체언,"(grammar) uninflected/indeclinable word, indeclinable nominal (in Korean or Japanese)"
noun,근교,suburb; outlying area; outskirts
noun,교외,suburb; outskirts
noun,횡단보도,"(chiefly South Korea) crosswalk, pedestrian crossing, zebra crossing"
noun,반항,resistance
noun,현찰,cash
noun,경어,honorific
noun,약주,(honorific) alcohol; drink (beverage)
noun,모반,birthmark a mark on the skin formed before birth
noun,분홍색,pink (color)
noun,주황색,orange (color)
noun,답,"answer, reply"
noun,독서,reading
noun,안와,eye socket
noun,구결,kwukyel one of three early systems for writing Korean phonetically with Chinese characters before the invention of the modern hangul script
noun,해외구매,(military) overseas purchase
noun,해외구매,(neologism) the act of purchasing merchandise from overseas online services
noun,예취기,lawnmower
noun,소맥,", beer mixed with soju"
noun,탈취제,deodorant
noun,빙하,glacier
noun,사망,death
noun,사신,"death (personified), God of death, shinigami"
noun,안내,guidance
noun,실업,unemployment
noun,동기,"same period, same time"
noun,시점,point (in time)
noun,집중,concentration
noun,연락,"contact, connection, liaison"
noun,육자진언,(Buddhism) Tantric tradition name of om mani padme hum
noun,육자대명왕진언,(Buddhism) Tantric tradition name of om mani padme hum
noun,체형,"body shape, i.e. body type"
noun,서예,calligraphy
noun,여진,aftershock (of an earthquake)
noun,소수,prime number natural number
noun,소수,decimal
noun,강제,"compulsion, coercion"
noun,조언,advice
noun,충고,advice
noun,엽서,postcard
noun,권고,advice
noun,출연,appearance (for a performance)
noun,출연,(formal) (monetary) contribution
noun,제한,"limit, restriction"
noun,노년,old age
noun,만년,old age
noun,화재,"fire (as a disaster), blaze, conflagration"
noun,강간,rape
noun,여중생,middle school girl
noun,경기장,"(sports) field, stadium, grounds"
noun,창포검,(history weapons) single-bladed straight sword used during the Joseon dynasty often it a form of concealed weapon
noun,환도,(history weapons) single-bladed curved military sword used during the Joseon dynasty much closer to Japanese wakazaki in appearance in real life
noun,운검,(history weapons) highly-decorated single-bladed curved sword used by the member of the royal guards during the Joseon dynasty
noun,서고,library institution which holds books etc.
noun,서고,book dealer
noun,청색,blue (color)
noun,전차,"streetcar, tram"
noun,전차,tank (armoured fighting vehicle)
noun,전차,chariot
noun,전차,(tarot)
noun,매월,"monthly, every month, each month"
noun,명운,"fate, destiny, doom"
noun,과장,section manager; section chief
noun,과장,exaggeration
noun,지식인,intellectual
noun,심리,"psychology, mentality"
noun,심리,(law) hearing
noun,희곡,"play, drama"
noun,성적,achievements; accomplishments; (school) grade; (exam) result
noun,성적,being sexual
noun,닉스타말화,nixtamalization
noun,예절,courtesy; etiquette; manners
noun,경계,boundary
noun,경계,caution
noun,경계,guard; lookout
noun,복수,(grammar) plural
noun,복수,"revenge, vengeance, avenge"
noun,단수,(grammar) singular
noun,운수,cloud and water
noun,운수,driftlessness like cloud or water
noun,운수,a mendicant priest
noun,운수,a priest who wanders to look for a master of spiritual enlightenment
noun,운수,a cave in the mountain with cloud
noun,운수,a giant tree which reaches cloud
noun,운수,"fortune, luck"
noun,운반,"transportation, transport, transit, conveyance, carriage"
noun,찬,praise
noun,찬,praise
noun,찬,praise
noun,찬,praise
noun,이자,(finance) interest
noun,방주,(Judaism Christianity Islam) ark
noun,문어,(zoology) octopus
noun,문어,written language; literary language
noun,전사,"warrior person actively engaged in battle, conflict or warfare"
noun,전사,death in battle
noun,전사,transcription
noun,설인,(cryptozoology) yeti
noun,허용,permission
noun,합,sum; total
noun,어색,being awkward
noun,당황,flustering
noun,요청,"request, claim, appeal"
noun,망,"death, perishing"
noun,망,any object that looks like a fishing net
noun,망,(computer) network
noun,망,"hope, expectation, waiting for"
noun,영원,eternity
noun,택,"(informal) home, house, place of living see 댁"
noun,택,housing (of elders)
noun,택,marsh used in place names
noun,택,"distinguish, select, making difference"
noun,실체,"substance, entity"
noun,실체,"truth, true nature"
noun,증가,"growth, increase"
noun,목사,"pastor, minister"
noun,마구,(baseball) insane curve ball/breaking ball
noun,소위,so-called (attributive)
noun,국제화,internationalization
noun,해달,sea otter
noun,지지,support
noun,사설,"editorial, leading article"
noun,추억,memory; recollection; reminiscence
noun,홍보,promotion; publicization; publicity
noun,동행,"accompaniment, going together"
noun,비유,metaphor; figure of speech
noun,담임,"being in charge of (a class, a church, etc.)"
noun,담임,short for homeroom teacher
noun,신호,signal
noun,지각,"being / arriving late for work, school, etc."
noun,지각,perception
noun,패배,defeat
noun,강의,lecture
noun,대출,loan
noun,찻잎,tea leaves
noun,다엽,tea leaves
noun,헌병,military police
noun,헌병,military policeman
noun,헌병,gendarmerie
noun,헌병,gendarme
noun,범어,Sanskrit (language)
noun,수피,bark of a tree
noun,교포,countryman living abroad; overseas compatriots
noun,소화기,fire extinguisher
noun,자판기,vending machine
noun,자동판매기,vending machine
noun,삼색,three colors; tricolor
noun,욕,"abuse, insulting remark"
noun,욕,"scolding, reprimand"
noun,욕,"(colloquial) trouble, effort, labour"
noun,욕,"shame, humiliation, disgrace"
noun,매장,shop; store
noun,매장,burial (of a body)
noun,매장,social ostracization
noun,매장,burying underground (for the purpose of concealment)
noun,매장,deposit (of natural resources underground)
noun,어란,roe eggs of fish
noun,노출,exposure
noun,노출,disclosure
noun,제도,archipelago
noun,생물,"organism, living being, creature"
noun,항의,protest
noun,긴급,emergency
noun,일정,(daily) schedule
noun,등심,wick
noun,노처녀,"spinster, old maid (unmarried woman)"
noun,올드 미스,"spinster, old maid unmarried woman"
noun,형부,"(one's) elder sister's husband, (one's) brother-in-law"
noun,강도,robber
noun,전치사,preposition
noun,방문객,"visitor, guest, caller"
noun,견본,"sample, example, swatch"
noun,공작,craft; maneuver
noun,공작,duke
noun,공작,peacock
noun,등유,kerosene
noun,등유,"lamp oil, paraffin"
noun,석랍,"paraffin wax, coal oil"
noun,전시,"exhibit, display, exhibition, show"
noun,전시,wartime; time of war
noun,오해,misunderstanding
noun,침낭,sleeping bag
noun,모충,caterpillar
noun,홍수,"flood, spate, deluge"
noun,매음굴,brothel house of prostitution
noun,조교,"assistant teacher, assistant instructor"
noun,조교,(BDSM) training a submissive
noun,조교,(rare) training a horse
noun,조교,suspension bridge
noun,조교,collation
noun,원고,plaintiff
noun,박수,clap; applause
noun,상관,correlation
noun,드라이 클리닝,dry cleaning process of cleaning without water
noun,대수,a large number
noun,대수,algebra
noun,대수,logarithm
noun,대수,flood
noun,간첩,spy; secret agent
noun,논평,"comment, remark"
noun,산문,"prose, nonfiction"
noun,최대한,maximum limit
noun,고대,antiquity; ancient times
noun,고대,"fervent waiting for, fervent expectations"
noun,고대,tall platform
noun,교의,"doctrine, dogma, creed"
noun,교의,(dated or archaic) a chair (in general)
noun,교의,(Confucianism) a ceremonial chair on which the is placed during
noun,창고,"warehouse, storehouse"
noun,인체,"(anatomy physiology) human body, organism"
noun,애칭,"nickname, pet name"
noun,별명,"alias, nickname"
noun,격려,"encouragement, urging"
noun,다발,(chiefly attributive) frequently occurring
noun,개국,founding of a nation
noun,개국,opening up a country to trade and diplomatic relations
noun,질투,"jealousy, envy"
noun,반란,"revolt, rebellion, uprising, riot"
noun,주차,parking
noun,득녀,getting a daughter
noun,득남,getting a son
noun,사향,musk
noun,편복,bat small flying mammal
noun,혼약,"engagement, betrothal"
noun,확대경,magnifying glass
noun,시집,collection of poems
noun,음성,voice
noun,음성,negativity
noun,시상,award
noun,시상,(anatomy) thalamus
noun,하부,lower part
noun,외접원,(geometry) a circumcircle
noun,내접원,(geometry) an incircle
noun,방접원,(geometry) an excircle
noun,방심,(geometry) an excenter
noun,내심,(geometry) an incenter
noun,외심,(geometry) a circumcenter
noun,횡파,(physics) a transverse wave
noun,종파,denomination; (religious) sect; religious order
noun,종파,(physics) a longitudinal wave
noun,란,egg
noun,란,orchid
noun,온수,warm water; hot water
noun,냉수,cold water
noun,조리,"logic, reason"
noun,조리,cooking
noun,전도,"(Christianity) evangelism, missionary work"
noun,호정,(carbohydrate) dextrin
noun,음향,sound
noun,양자,(physics) quantum
noun,양자,(physics) proton
noun,양자,(dated) facial appearance
noun,목면,cotton
noun,부대찌개,budae jjigae a type of jjigae made with various American meats
noun,원시,(pathology) hyperopia
noun,근시,(pathology) myopia
noun,난시,(South Korea pathology) astigmatism
noun,대퇴,thigh
noun,급료,"salary, wages"
noun,명란,pollack spawn; pollack roe
noun,두뇌,brain
noun,학용품,"school supplies/things, stationery"
noun,부정적,Something which is negative.
noun,상당,Significant
noun,초반,the early phase; the opening part
noun,약자,"abbreviation, acronym"
noun,약자,a colloquial simplified form of a character
noun,단발,one shot (by a firearm or cannon)
noun,단발,a bob haircut
noun,시중,market
noun,닭고기,chicken meat
noun,회백질,(neuroanatomy) grey matter
noun,백질,(neuroanatomy) white matter
noun,소원,"wish, hope"
noun,소원,the fourth rank of concubines during the Joseon dynasty
noun,소원,an employee of a research or teaching institute
noun,소원,a small garden or field
noun,금자탑,pyramid
noun,영사,consul
noun,영사,"projection (of films, slides, etc.)"
noun,영사,(military) barracks
noun,영사,reflection of light
noun,영사관,a consulate
noun,잠언,proverb
noun,아가,(rare formal) elegant song
noun,정기,fixed period
noun,정기,"regular, periodical (attributive)"
noun,종일,the whole day
noun,괄약근,(anatomy) sphincter
noun,단념,"giving up (a goal), abandonment, resignation"
noun,촉지,(zoology) pedipalp
noun,촉각,antenna
noun,촉각,sense of touch
noun,천지,heaven and earth
noun,천지,(Landforms) oasis
noun,천지,will of heaven
noun,천지,shallow wisdom
noun,임,(formal) duty; responsibility
noun,임,(Heavenly stems) the ninth of the ten heavenly stems
noun,북장,"fermented soybean paste as made in Hamgyeongdo, the northeastern region of North Korea"
noun,음순,(anatomy) labia
noun,대음순,(anatomy) labia majora
noun,소음순,(anatomy) labia minora
noun,이내,within (in less than)
noun,함묵증,mutism
noun,함구증,mutism
noun,무언증,mutism
noun,모세관,(anatomy) capillary
noun,모세혈관,(anatomy) capillary
noun,정조,chastity
noun,평성,(Chinese phonetics) level tone one of the four tones in Middle Chinese
noun,등자,stirrup
noun,표준어,standard language
noun,표준어,South Korean standard Korean language
noun,문화어,"standard language, literary language"
noun,문화어,North Korean standard Korean language
noun,공수병,(disease) hydrophobia
noun,인식,recognition
noun,석류석,"garnet mineral, gemstone"
noun,자류석,"garnet mineral, gemstone"
noun,유가,"Confucianist, Confucian"
noun,유가,school of Confucianism
noun,금세,this life; this lifetime
noun,공민,citizen
noun,공민,(North Korea Yanbian) people of a nation
noun,계렬,(North Korea Yanbian) series
noun,계열,series
noun,땐스,(Yanbian) television
noun,대콴,(Yanbian) loan
noun,수력,waterpower
noun,월경,"menstruation, menses"
noun,산보,walk; stroll
noun,산보,(North Korea Yanbian) outing; picnic
noun,연구원생,(North Korea Yanbian) postgraduate student
noun,대학원생,(South Korea) postgraduate student
noun,알곡,(North Korea Yanbian Koryo-mar) corn
noun,필업,(chiefly Yanbian) graduation
noun,후과,(North Korea Yanbian) result
noun,안마,massage
noun,안마,(sexuality) erotic massage
noun,기도,prayer practice of communicating with one's God
noun,대상,caravan
noun,항공,aviation
noun,자살,(negative) suicide
noun,황제,emperor
noun,황제,(tarot)
noun,천황,"the Emperor of Japan, mikado"
noun,단엽기,(aircraft) monoplane
noun,복엽기,(aircraft) biplane
noun,삼엽기,(aircraft) triplane
noun,여체,female body
noun,남체,male body
noun,무화과,fig
noun,통화,telephone call
noun,타락,corruption; depravity; degradation
noun,동방,east
noun,천국,"heaven, paradise"
noun,천국,", a species of flowering plant"
noun,옥탑,rooftop
noun,솔,(now chiefly literary and poetic) pine tree
noun,성군,(constellation) asterism small group of stars
noun,안심,"relief, peacefulness"
noun,수음,"masturbation, onanism"
noun,절망,despair
noun,절망,earnest desire
noun,색연필,"colored pencil, pencil crayon"
noun,고문,torture intentional causing of somebody's experiencing agony
noun,소대,(military) platoon
noun,성감,sexual feeling
noun,공해,pollution
noun,공해,public hazard
noun,공해,international waters
noun,찰나,moment; instant
noun,재판소,court
noun,친일파,pro-Japan traitor
noun,총통,"president, specifically the (Taiwan)"
noun,총통,"(historical Nazism) Führer, the chancellor of Nazi Germany."
noun,총통,(historical) caudillo.
noun,혐오,"hatred, aversion, abhorrence"
noun,객기,"rashness, ill-advised bravery"
noun,퇴진,"decampment, resignation, retreat"
noun,도망,"escape, decampment"
noun,애국심,patriotism
noun,애국주의,patriotism
noun,입술연지,lipstick
noun,출처,"source, origin"
noun,프랑스빵,"baguette, French bread, French stick a variety of bread that is long and narrow in shape"
noun,지주,landowner; landlord
noun,지주,pillar; supporting pillar
noun,지주,(figurative) anchor; support; mainstay
noun,지주,(finance) stock that one holds; stock that one owns
noun,독어,German (language)
noun,비상,emergency
noun,세차,washing the car
noun,제주말,the
noun,제주어,the
noun,육분의,(nautical) a sextant
noun,계사,(grammar) copula linking kind of word
noun,시조새,an archeopteryx
noun,독재,dictatorship a government led by a dictator
noun,촌,village
noun,촌,countryside; country; rural area
noun,촌,degree of kinship in Korean culture
noun,촌,(units of measure rare): the chi or Korean inch.
noun,촌,"(units of measure rare): the don, a small unit of weight."
noun,할인,discount
noun,할인,(finance) reduction
noun,익룡,(literal) (a winged dragon)
noun,익룡,a (pterosaur)
noun,어룡,an ichthyosaur
noun,수장룡,a plesiosaur
noun,과부,widow
noun,박하,mint
noun,박하,"In particular, the East Asian wild mint."
noun,용과,dragon fruit
noun,행진,march; parade
noun,석탄,coal
noun,전람회,exhibition
noun,전시회,exhibition
noun,수호,guard; protection
noun,병독,(medicine) virus
noun,직감,"intuition, gut feeling, hunch"
noun,먹방,(neologism internet) mukbang: an online video broadcast in which a person eats while interacting with their audience
noun,연대,solidarity
noun,연대,time period
noun,묵주,rosary
noun,만성,"chronicity, being chronic"
noun,미각,"palate, taste"
noun,자업자득,"(seong-eo) making one's bed and lying in it, reaping what one sows"
noun,국화,chrysanthemum
noun,해태,"laver, dried seaweed, nori"
noun,진여,"(Buddhism philosophy) suchness, thusness existence as it is"
noun,녹음기,recorder (e.g. tape recorder)
noun,분수,fountain
noun,분수,(math) fraction
noun,식혜,"sikhye (a sweet dessert beverage made from barley and rice, sometimes served with pine nuts)"
noun,제동기,brake device used to slow or stop a vehicle
noun,금속,metal
noun,장가,(mainly used with verbs such as or }} wife's family; marriage (said of a man)
noun,시제,(grammar) tense verb forms distinguishing time
noun,폭발,explosion
noun,품절,"absence of stock, being out of stock"
noun,남친,(colloquial abbreviation)
noun,여친,(colloquial abbreviation)
noun,영성,nature (the nature of the spirit)
noun,조산부,midwife
noun,조산사,midwife
noun,산파,midwife
noun,검열,censorship
noun,효소,an enzyme
noun,행,movement; going
noun,행,behaviour; conduct
noun,행,line; row
noun,완두,pea (Pisum sativum)
noun,비번,off duty
noun,비번,(colloquial)
noun,제보,provision of information
noun,제공,provision
noun,무수,"innumerable quantity, countless quantity, infinite quantity"
noun,무수,(attributive chemistry) anhydrous containing no water
noun,무수,"(archaic) bringing comfort to one's subordinates or subjects (of a king, official, or general)"
noun,은하단,(astronomy) galaxy cluster
noun,풍선,balloon
noun,이기주의,egoism
noun,단일,"singleness, unity"
noun,화병,"(traditional Korean medicine), physical (and mental) symptoms caused by suppressing stress"
noun,화병,flower vase
noun,화병,floral pattern
noun,화병,"mochi (flour or buckwheat dumpling mixed up, and grilled over a fire)"
noun,화병,folding screen
noun,화병,bottle with paintings
noun,화병,pie in the sky
noun,각선미,attractive visual quality for describing the legs of a person
noun,중성자,neutron
noun,거야,"last night, yesterday evening"
noun,렬도,(North Korea) archipelago
noun,냥,"(units of measure) A liang, a Korean unit of weight equivalent to about 40g."
noun,정신분열병,(disease now disfavoured) schizophrenia
noun,친밀,"intimacy, friendship, closeness"
noun,친애,deep affection
noun,진보,(politics) progressive
noun,진보,progress
noun,중독,poisoning
noun,중독,addiction
noun,체위,position
noun,체위,physique
noun,음모,conspiracy
noun,복건,an official hat made of black cloth in historical Joseon.
noun,천진,innocence; being naïve
noun,송장,invoice
noun,효자손,backscratcher
noun,편도,almond
noun,편도,one-way
noun,좌우명,motto
noun,독서실,reading room
noun,열람실,reading room
noun,용서,"forgiveness, mercy"
noun,시발,"first departure (of a train, car, etc.)"
noun,내음,"An inoffensive smell, usually referred in literature."
noun,여과기,filter
noun,소책자,booklet; pamphlet; brochure
noun,금전,money
noun,수치,(sense of) shame
noun,전력,electricity; electric power
noun,전력,utmost; full power
noun,전력,military strength
noun,전력,competitiveness (e.g. in sports)
noun,설화,tale; narrative; fable
noun,한식,Korean food
noun,간음,adultery; fornication
noun,인명,person's name
noun,지구의,globe model of Earth
noun,지구본,globe model of Earth
noun,천당,(religion) heaven; paradise
noun,명곡,well-known song or piece of music
noun,명곡,great song or piece of music
noun,세자,"A son of king, who is to be heir or successor of a royal monarchy; crown prince"
noun,세자,baptist
noun,세자,A tiny and slender character.
noun,소학교,(obsolete) primary school
noun,소학교,(North Korea) elementary school
noun,기관총,machine gun
noun,공학,engineering
noun,진화,"progress, development; (biology) evolution"
noun,정수,integer
noun,정수,water purification
noun,적분,(mathematics) integral
noun,복제,duplication; replication
noun,인종,race; ethnicity
noun,부상,injury; wound
noun,부상,rising / surfacing to the surface
noun,부상,(figuratively) rise; emergence
noun,부상,extra prize; additional prize
noun,부상,syn of death of one's father
noun,부상,wealthy trader / merchant
noun,구타,beating; assault
noun,대폭적,Something which is drastic or substantial.
noun,약탈,plundering; pillaging; looting; robbery
noun,폭행,assault; act of violence
noun,방화,arson
noun,방화,prevention of fire
noun,노면,surface of the road; road
noun,기호,sign; symbol; mark
noun,요소,"element, component"
noun,과식,overeating
noun,옥,jade (precious stone)
noun,유용,(formal uncommon except in conjunction with being useful; usefulness
noun,유용,(attributive chiefly technical) useful; usable
noun,자본주의,capitalism
noun,혼혈,person of mixed blood; mixed race
noun,강판,(baseball) leaving the mound; knocking out of the box
noun,지방산,(biochemistry) fatty acid
noun,편암,(rock) schist
noun,불포화,(chemistry) unsaturated
noun,포화,saturation
noun,형광,the light of a firefly
noun,형광,(physics) fluorescence
noun,형화,the light of a firefly
noun,발효,taking effect
noun,난각,eggshell
noun,난황,yolk
noun,난백,egg white
noun,단백,egg white
noun,저급,low grade
noun,필수 지방산,(biochemistry) essential fatty acid
noun,불가결 지방산,(biochemistry) essential fatty acid
noun,필수,"essential, required, indispensable"
noun,불가결,"indispensable, essential"
noun,중요,the state of being important; importance
noun,소화전,(fire) hydrant
noun,유혹,"temptation, enticement, allurement"
noun,석탄산,(organic compound) phenol (caustic compound derived from benzene)
noun,매탄,coal
noun,골탄,boneblack
noun,골탄,coke (coal product)
noun,해탄,coke (coal product)
noun,수산기,(chemistry) hydroxyl
noun,역경,adversity; hardship
noun,복리,welfare; well-being
noun,탄화,carbonisation
noun,분광,spectrum
noun,인질,hostage
noun,개혁,reform
noun,개량,improvement
noun,연락처,"contact details, contact information"
noun,유성,(astronomy) meteor; shooting star
noun,작성,"production, creation"
noun,홍당무,carrot
noun,마장,mahjong
noun,마작,mahjong
noun,월병,a (mooncake)
noun,요해,comprehension; understanding
noun,박멸,eradication
noun,경사,inclination; slant; slope
noun,공습,air raid; aerial strike
noun,공습,attack; strike
noun,광야,wide field; open country; wilderness
noun,가언적,being hypothetical
noun,답정너,(neologism slang humorous) asking a question and only expecting one type of answer (or a person who does so)
noun,기생충,parasite
noun,기생물,parasite
noun,성분,"ingredient, component, constituent"
noun,성분,Caste system of North Korea
noun,해학,humour
noun,평정,calmness; peace
noun,마구간,stable (for horses)
noun,축사,stable (for animals); cattleshed; pigsty; pigpen
noun,변절,defection; treachery
noun,감탄,admiration; wonderment
noun,승,victory
noun,미장원,"hairdresser's, barbershop"
noun,소총,rifle
noun,풍금,organ musical instrument
noun,연설,speech; address; oration
noun,저주,curse
noun,방영,broadcast; airing
noun,탄환열차,bullet train
noun,유아원,nursery (school); preschool; kindergarten
noun,성찬,feast
noun,원통,cylinder
noun,나선,spiral; helix
noun,반려,"partner, companion"
noun,반려,"(formal) return, giving back"
noun,제유법,synecdoche
noun,제유,synecdoche
noun,노사,an elderly monk
noun,노사,a sage
noun,노사,an elderly teacher or master
noun,노사,death from old age; death from natural causes
noun,염병,(disease informal) typhoid fever
noun,계부,stepfather
noun,계모,stepmother
noun,페지,abolition
noun,집필,writing
noun,장정,bookbinding
noun,장정,vigorous young man
noun,장정,soldier; serviceman
noun,파행,(of an animal) creeping; crawling
noun,파행,limping
noun,파행,(figurative) imbalance
noun,파행,(medicine) claudication
noun,연패,consecutive losses
noun,원주필,(North Korea Yanbian) ballpoint pen
noun,핍박,persecution
noun,변소,toilet; WC
noun,관세,tariff; customs duty
noun,관세,(formal) observing the overall situation
noun,해고,dismissal; discharge
noun,대우,treatment; reception
noun,관문,gate
noun,사제,(Christianity) Catholic or Orthodox priest
noun,부제,(Catholic) deacon
noun,성부,"(Christianity) God the Father, Holy Father"
noun,성하,(Catholicism) A term of respectful address for a pope.
noun,성자,"(Christianity) God the Son, Jesus Christ"
noun,편의,convenience
noun,대교구,(Christianity) archdiocese
noun,교구,(Christianity) diocese
noun,민국,(dated) republic
noun,보급,"spread, diffusion, spreading"
noun,가관,(sarcastic) sight; being ridiculous
noun,가관,sight; spectacle
noun,부도,bankruptcy
noun,우의,friendship
noun,풍,"look, style, image, fashion, trend, manner"
noun,갈증,thirst
noun,취조,investigation; questioning (of a criminal); examination; interrogation
noun,료리,(North Korea Yanbian Koryo-mar) cooking; cuisine
noun,가창,singing
noun,동남,southeast
noun,서남,southwest
noun,북동,northeast
noun,북서,northwest
noun,백은,silver
noun,음독,"reading or phonetic value of a Korean hanja character, ""eumdok"""
noun,음독,Japanese on'yomi
noun,훈독,"semantic reading of a Korean hanja character, ""hundok"""
noun,훈독,Japanese kun'yomi
noun,뇨소,(North Korea organic compound) urea
noun,합의,agreement; consensus
noun,정상회담,summit
noun,수뇌상봉,summit
noun,난리,"uproar; disturbance; war, revolt, disaster, etc."
noun,난리,confused reasons; confusion of reasons or facts
noun,흥,"high spirits, fun, excitement"
noun,흉,chest
noun,흉,thorax
noun,흉,bad luck; inauspicious
noun,골반,(anatomy) pelvis
noun,참고,reference; consultation
noun,파출소,(law enforcement) local police station; police substation
noun,지구대,(police) local police station
noun,시보,newspaper which mainly reports on current affairs; times in newspaper names
noun,시보,time signal
noun,수뇌회담,summit (gathering of leaders)
noun,녹음,(sound) recording
noun,안목,appreciative eye (for); discerning eye (for); sense of discrimination
noun,확장,extension; expansion; enlargement
noun,고전적,"classical, classic"
noun,우펀국,(North Korea) post office
noun,화사,(dated) a striped snake: tiger keelback (Rhabdophis tigrinus)
noun,급여,allowance; grant; pay; wages
noun,협상,negotiation
noun,매출,sale; selling
noun,입력,(computing) input
noun,입력 방법,(computing) input method
noun,국제 음성 기호,International Phonetic Alphabet (a standardized set of symbols for representing the sounds of human speech)
noun,이체자,"variant Chinese character, variant hanja"
noun,응용,"application, usage"
noun,험담,"slander, gossip, backbiting"
noun,쌍점,colon (punctuation)
noun,전학,changing schools
noun,여고생,middle school girl
noun,여대생,university girl
noun,휴학,temporary absence from school
noun,퇴학,withdrawing from school
noun,퇴학,expulsion from school
noun,반대어,(linguistics) antonym
noun,반의어,(linguistics) antonym
noun,방사능,radioactivity
noun,기부,"contribution, donation"
noun,평지,"flat land, plain"
noun,구매,purchase
noun,고지,"plateau, highlands"
noun,접두사,(linguistic morphology) prefix
noun,연애편지,love letter
noun,정육점,butcher shop
noun,광대,"clown, acrobat, entertainer, performer"
noun,광대,(dated) mask in traditional plays
noun,비겁,cowardice
noun,사기,fraud; swindle
noun,사기,morale
noun,사기,porcelain; chinaware
noun,방탄,(chiefly attributive) bulletproof; bulletproofing
noun,천리마,"Chollima, a mythical Korean winged horse"
noun,공동체,community
noun,교만,"arrogance, haughtiness, pride, conceit"
noun,탐험가,an explorer
noun,최후,the final; the last
noun,최후,one's end
noun,첨가물,additive
noun,침몰,sinking; going under
noun,침몰,(figurative) becoming weak
noun,전국적,being nationwide
noun,방점,(typography) a dot or similar mark attached to a character to display emphasis
noun,방점,"diacritical marks, written to the left of (vertically written) Korean syllables in the, representing the tones of Middle Korean; fell into disuse by the 17th century."
noun,만억,"(China) trillion, 10<sup>12</sup>"
noun,인력,"gravitation, gravity"
noun,신뢰,trust; faith
noun,약식,informality; simplicity; casualness
noun,약식,"yaksik Sweet rice with nuts and jujubes, a Korean dish made by steaming glutinous rice mixed with honey, sugar, jujubes, soy sauce, sesame oil, chestnuts, pine nuts, etc."
noun,황금,gold
noun,대령,waiting for an order; waiting for the command to fall
noun,대령,(military) colonel; (in the navy) captain
noun,대령,(religion) oversoul; fundamental spirit of the cosmos
noun,대령,"(honorific shamanism) deity, divinity"
noun,대령,"(Buddhism) Buddhist funerary ritual, dispatching the deceased soul to the afterlife"
noun,흑형,"(slang) a black man who is stereotypically cool and athletic, like an older brother"
noun,흑형,(slang by extension) any black man
noun,개학,first day of school; start of a new term
noun,존경,"admiration, respect"
noun,유명,"(attributive) famous, well-known"
noun,유명,one's childhood name; nickname
noun,유명,"hell, hades, the underworld"
noun,유명,darkness and light; the good and the bad; good and evil; this world and the underworld
noun,비평가,a critic; reviewer
noun,업,"(literary) work, job especially lifelong work"
noun,업,(Buddhism figurative) karma
noun,업,"(folk religion shamanism) A household spirit of wealth, often thought to appear in the form of various wild animals."
noun,타동사,(grammar) transitive verb
noun,수동태,(grammar) passive voice
noun,능동태,(grammar) active voice
noun,분쟁,dispute; conflict
noun,결과적,being as a result; being as a consequence
noun,보건,preservation of health; health care
noun,사구,sand dune
noun,사구,(baseball) a walk
noun,명령법,(grammar) imperative mood
noun,전략,(military) strategy; tactics
noun,전략,omission of preceding text
noun,확성기,loudspeaker
noun,확성기,megaphone
noun,밀림,"jungle, rainforest"
noun,지사,governor
noun,부재,absence
noun,희생,sacrifice
noun,희생,life lost due to natural causes or accidents
noun,희생,victim sacrificed animal
noun,건조,dryness
noun,건조,"drying, seasoning (of wood, etc.)"
